"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento"
2016-06-28,1172216,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,  285971.88,03 - UNIVERSITARIO
2016-06-28,1172205,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,  178895.82,03 - UNIVERSITARIO
2016-06-28,1172190,N,ES,H, 24,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,   42351.51,03 - UNIVERSITARIO
2016-06-28,1172189,N,ES,H, 27,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,   58507.44,03 - UNIVERSITARIO
2016-06-28,1172188,N,ES,H, 23,2013-09-04,0,     33, 1,,1,A,S,N,,KHE,N,1,46,"VALENCIA",1,   67206.15,03 - UNIVERSITARIO
2016-06-28,1172163,N,ES,V, 22,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,  110136.93,03 - UNIVERSITARIO
2016-06-28,1172164,N,ES,V, 23,2013-09-04,0,     33, 1,,1,A,S,N,,KHE,N,1,12,"CASTELLON",0,   28953.03,03 - UNIVERSITARIO
2016-06-28,1172165,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   34766.76,03 - UNIVERSITARIO
2016-06-28,1172166,N,ES,V, 28,2013-09-04,0,     33, 1,,1,A,S,N,,KHE,N,1,12,"CASTELLON",1,  120886.65,03 - UNIVERSITARIO
2016-06-28,1172167,N,ES,H, 38,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,  105722.34,02 - PARTICULARES
2016-06-28,1172168,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   86105.67,03 - UNIVERSITARIO
2016-06-28,1172169,N,ES,V, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1172170,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   59927.37,03 - UNIVERSITARIO
2016-06-28,1172171,N,ES,V, 25,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   72960.51,03 - UNIVERSITARIO
2016-06-28,1172172,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   58644.60,03 - UNIVERSITARIO
2016-06-28,1172173,N,ES,H, 23,2013-09-04,0,     33, 1,,1,A,S,N,,KHE,N,1,46,"VALENCIA",1,   22920.90,03 - UNIVERSITARIO
2016-06-28,1172174,N,ES,V, 25,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,  158607.84,03 - UNIVERSITARIO
2016-06-28,1172175,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",1,   37472.79,03 - UNIVERSITARIO
2016-06-28,1172176,N,ES,V, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   54307.92,03 - UNIVERSITARIO
2016-06-28,1172177,N,ES,V, 25,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,  239869.53,03 - UNIVERSITARIO
2016-06-28,1172178,N,ES,V, 26,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,  135378.24,03 - UNIVERSITARIO
2016-06-28,1172179,N,ES,H, 22,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1172180,N,ES,H, 23,2013-09-04,0,     33, 1,,1,A,S,N,,KHE,N,1, 3,"ALICANTE",1,         NA,03 - UNIVERSITARIO
2016-06-28,1172181,N,ES,V, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1172182,N,ES,V, 25,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   70514.37,03 - UNIVERSITARIO
2016-06-28,1172183,N,ES,V, 25,2013-09-04,0,     33, 1,,1,A,S,S,,KHE,N,1,46,"VALENCIA",1,   68568.00,03 - UNIVERSITARIO
2016-06-28,1172184,N,ES,V, 26,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1172185,N,ES,H, 22,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   46986.00,03 - UNIVERSITARIO
2016-06-28,1172186,N,ES,V, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   43792.53,03 - UNIVERSITARIO
2016-06-28,1172187,N,ES,V, 23,2013-09-04,0,     33, 1,,1,A,S,N,,KHE,N,1,46,"VALENCIA",1,   69933.57,03 - UNIVERSITARIO
2016-06-28,1172161,N,ES,V, 24,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,  237903.51,03 - UNIVERSITARIO
2016-06-28,1171931,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,   72004.47,03 - UNIVERSITARIO
2016-06-28,1172085,N,ES,V, 37,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,   72294.96,02 - PARTICULARES
2016-06-28,1172082,N,ES,V, 61,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,32,"OURENSE",1,   49791.69,02 - PARTICULARES
2016-06-28,1171969,N,ES,H, 27,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,  131453.64,03 - UNIVERSITARIO
2016-06-28,1171970,N,ES,V, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,28,"MADRID",0,  153753.90,03 - UNIVERSITARIO
2016-06-28,1171971,N,ES,V, 27,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",1,   75777.18,03 - UNIVERSITARIO
2016-06-28,1171972,N,ES,H, 23,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,45,"TOLEDO",0,  149492.76,03 - UNIVERSITARIO
2016-06-28,1171973,N,ES,V, 21,2013-09-03,0,     33, 1,,1,A,S,N,,KFA,N,1,28,"MADRID",1,  184330.59,03 - UNIVERSITARIO
2016-06-28,1171974,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,36,"PONTEVEDRA",1,  105602.91,03 - UNIVERSITARIO
2016-06-28,1171975,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,   54060.21,03 - UNIVERSITARIO
2016-06-28,1171976,N,ES,V, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1, 8,"BARCELONA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1171978,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   93266.55,03 - UNIVERSITARIO
2016-06-28,1171979,N,ES,H, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,27,"LUGO",0,  137387.79,03 - UNIVERSITARIO
2016-06-28,1171980,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,47,"VALLADOLID",0,   93346.35,03 - UNIVERSITARIO
2016-06-28,1171968,N,ES,H, 23,2013-09-03,0,     33, 1,,1,I,S,S,,KHE,N,1,28,"MADRID",0,   62698.08,03 - UNIVERSITARIO
2016-06-28,1171981,N,ES,H, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,   88277.73,03 - UNIVERSITARIO
2016-06-28,1171983,N,ES,V, 23,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,36,"PONTEVEDRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1171984,N,ES,H, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,27,"LUGO",1,  131413.80,03 - UNIVERSITARIO
2016-06-28,1171985,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1171986,N,ES,V, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1, 2,"ALBACETE",0,   80427.93,03 - UNIVERSITARIO
2016-06-28,1171987,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   62207.01,03 - UNIVERSITARIO
2016-06-28,1171988,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,16,"CUENCA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1171989,N,ES,H, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,  163069.23,03 - UNIVERSITARIO
2016-06-28,1171991,N,ES,V, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1171992,N,ES,H, 69,2013-09-03,0,     33, 1,,1,I,S,N,,KFA,N,1,28,"MADRID",0,  107184.54,02 - PARTICULARES
2016-06-28,1171993,N,ES,H, 53,2013-09-03,0,     33, 1,,1,A,S,S,,KFA,N,1,28,"MADRID",1,   86160.84,02 - PARTICULARES
2016-06-28,1171994,N,ES,V, 12,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,  127970.01,02 - PARTICULARES
2016-06-28,1171982,N,ES,V, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,   67909.50,03 - UNIVERSITARIO
2016-06-28,1171966,N,ES,H, 26,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1, 8,"BARCELONA",0,   93016.77,02 - PARTICULARES
2016-06-28,1171965,N,ES,V, 25,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,45,"TOLEDO",1,   55952.94,03 - UNIVERSITARIO
2016-06-28,1171964,N,ES,V, 34,2013-09-03,0,     33, 1,,1,I,S,N,,KFA,N,1,28,"MADRID",0,  255594.60,02 - PARTICULARES
2016-06-28,1171934,N,ES,H, 23,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,31,"NAVARRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1171935,N,ES,H, 23,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,   89419.29,03 - UNIVERSITARIO
2016-06-28,1171936,N,ES,H, 38,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,22,"HUESCA",0,   89964.51,02 - PARTICULARES
2016-06-28,1171937,N,ES,V, 24,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,  127317.57,03 - UNIVERSITARIO
2016-06-28,1171938,N,ES,H, 23,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,   82996.50,03 - UNIVERSITARIO
2016-06-28,1171939,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,45,"TOLEDO",0,   21413.73,03 - UNIVERSITARIO
2016-06-28,1171940,N,ES,V, 46,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,   40952.22,02 - PARTICULARES
2016-06-28,1171941,N,ES,V, 25,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,   96546.63,03 - UNIVERSITARIO
2016-06-28,1171942,N,ES,V, 29,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,  278423.46,03 - UNIVERSITARIO
2016-06-28,1171943,N,ES,H, 38,2013-09-03,0,     33, 1,,1,I,S,N,,KAT,N,1,28,"MADRID",1,   92769.48,02 - PARTICULARES
2016-06-28,1171944,N,ES,H, 27,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,  102828.87,03 - UNIVERSITARIO
2016-06-28,1171945,N,ES,H, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,47,"VALLADOLID",1,   66303.03,03 - UNIVERSITARIO
2016-06-28,1171946,N,ES,V, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,45,"TOLEDO",1,  137770.83,03 - UNIVERSITARIO
2016-06-28,1171947,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   27832.50,03 - UNIVERSITARIO
2016-06-28,1171948,N,ES,H, 64,2013-09-03,0,     33, 1,,1,I,S,N,,KAT,N,1,47,"VALLADOLID",0,  138056.19,02 - PARTICULARES
2016-06-28,1171952,N,ES,H, 27,2013-09-03,0,     33, 1,,1,A,S,S,,KHE,N,1,28,"MADRID",1,   65451.75,03 - UNIVERSITARIO
2016-06-28,1171953,N,ES,H, 22,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,  104148.15,03 - UNIVERSITARIO
2016-06-28,1171954,N,ES,H, 22,2013-09-03,0,     23, 1,,1,A,S,N,,KHE,N,1,10,"CACERES",1,   69150.69,03 - UNIVERSITARIO
2016-06-28,1171955,N,ES,H, 27,2013-09-03,0,     33, 1,,1,A,S,N,,KHE,N,1,28,"MADRID",1,   93600.00,03 - UNIVERSITARIO
2016-06-28,1171956,N,ES,H, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,47,"VALLADOLID",1,   75606.78,03 - UNIVERSITARIO
2016-06-28,1171957,N,ES,H, 23,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,         NA,03 - UNIVERSITARIO
2016-06-28,1171958,N,ES,V, 22,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,  152711.82,03 - UNIVERSITARIO
2016-06-28,1171959,N,ES,H, 27,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,         NA,03 - UNIVERSITARIO
2016-06-28,1171960,N,ES,H, 34,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,45,"TOLEDO",0,  184132.05,02 - PARTICULARES
2016-06-28,1171963,N,ES,H, 28,2013-09-03,0,     33, 1,,1,I,S,N,,KHE,N,1,28,"MADRID",0,  119382.54,03 - UNIVERSITARIO
2016-06-28,1171995,N,ES,V, 34,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,14,"CORDOBA",1,   51775.89,02 - PARTICULARES
2016-06-28,1172083,N,ES,H, 23,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,28,"MADRID",1,   33749.94,03 - UNIVERSITARIO
2016-06-28,1171996,N,ES,V, 32,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1, 3,"ALICANTE",0,   64045.83,02 - PARTICULARES
2016-06-28,1171999,N,ES,V, 42,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,28,"MADRID",1,   91673.25,02 - PARTICULARES
2016-06-28,1172047,N,ES,V, 41,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,45,"TOLEDO",1,         NA,02 - PARTICULARES
2016-06-28,1172048,N,ES,H, 55,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,48,"BIZKAIA",0,         NA,02 - PARTICULARES
2016-06-28,1172049,N,ES,V, 32,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,41,"SEVILLA",0,         NA,02 - PARTICULARES
2016-06-28,1172051,N,ES,V, 25,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,27,"LUGO",1,   41610.63,03 - UNIVERSITARIO
2016-06-28,1172052,N,ES,V, 36,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,41,"SEVILLA",1,   81399.15,02 - PARTICULARES
2016-06-28,1172056,N,ES,V, 38,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,29,"MALAGA",0,         NA,02 - PARTICULARES
2016-06-28,1172058,N,ES,H, 49,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,30,"MURCIA",1,         NA,02 - PARTICULARES
2016-06-28,1172059,N,ES,V, 43,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,         NA,02 - PARTICULARES
2016-06-28,1172060,N,ES,H, 23,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,  246226.29,03 - UNIVERSITARIO
2016-06-28,1172061,N,ES,V, 42,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,   82828.80,02 - PARTICULARES
2016-06-28,1172062,N,ES,H, 42,2013-09-16,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,   98684.31,02 - PARTICULARES
2016-06-28,1172046,N,ES,V, 29,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1, 6,"BADAJOZ",1,  106591.92,02 - PARTICULARES
2016-06-28,1172063,N,ES,V, 52,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1, 9,"BURGOS",1,   78533.49,02 - PARTICULARES
2016-06-28,1172065,N,ES,V, 46,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,23,"JAEN",1,   39075.75,02 - PARTICULARES
2016-06-28,1172067,N,ES,H, 45,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,35,"PALMAS, LAS",0,   63334.26,02 - PARTICULARES
2016-06-28,1172068,N,ES,V, 50,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,21,"HUELVA",1,   47137.86,02 - PARTICULARES
2016-06-28,1172070,N,ES,V, 29,2013-09-03,0,     33, 1,,1,I,S,S,,KFC,N,1,35,"PALMAS, LAS",0,         NA,02 - PARTICULARES
2016-06-28,1172071,N,ES,V, 47,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,41,"SEVILLA",0,   93125.76,02 - PARTICULARES
2016-06-28,1172075,N,ES,H, 55,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1, 7,"BALEARS, ILLES",0,   98121.66,02 - PARTICULARES
2016-06-28,1172076,N,ES,V, 32,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,  582270.12,03 - UNIVERSITARIO
2016-06-28,1172077,N,ES,V, 30,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1, 9,"BURGOS",1,   71355.00,03 - UNIVERSITARIO
2016-06-28,1172078,N,ES,V, 39,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,  104533.50,02 - PARTICULARES
2016-06-28,1172079,N,ES,H, 51,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,28,"MADRID",1,  144668.40,02 - PARTICULARES
2016-06-28,1172081,N,ES,V, 31,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,46,"VALENCIA",0,   23044.68,02 - PARTICULARES
2016-06-28,1172064,N,ES,H, 50,2014-10-08,0,     20, 1,,1,I,S,N,,KAT,N,1, 9,"BURGOS",1,   78533.49,02 - PARTICULARES
2016-06-28,1172044,N,ES,H, 43,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,22,"HUESCA",0,  116951.43,02 - PARTICULARES
2016-06-28,1172043,N,ES,H, 33,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,         NA,03 - UNIVERSITARIO
2016-06-28,1172042,N,ES,H, 54,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1, 3,"ALICANTE",0,         NA,02 - PARTICULARES
2016-06-28,1172003,N,ES,V, 39,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1, 8,"BARCELONA",1,   44408.58,02 - PARTICULARES
2016-06-28,1172005,N,ES,V, 30,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1, 2,"ALBACETE",1,         NA,03 - UNIVERSITARIO
2016-06-28,1172006,N,ES,V, 43,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,29,"MALAGA",1,   29876.73,02 - PARTICULARES
2016-06-28,1172007,N,ES,V, 34,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,19,"GUADALAJARA",1,   66744.12,03 - UNIVERSITARIO
2016-06-28,1172008,N,ES,H, 40,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,28,"MADRID",1,   85185.27,02 - PARTICULARES
2016-06-28,1172009,N,ES,V, 62,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,46,"VALENCIA",0,  101727.57,02 - PARTICULARES
2016-06-28,1172012,N,ES,H, 23,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,41,"SEVILLA",1,   69830.88,03 - UNIVERSITARIO
2016-06-28,1172013,N,ES,V, 67,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,         NA,02 - PARTICULARES
2016-06-28,1172016,N,ES,H, 30,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,11,"CADIZ",1,  115079.76,03 - UNIVERSITARIO
2016-06-28,1172018,N,ES,H, 34,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,   55866.06,02 - PARTICULARES
2016-06-28,1172020,N,ES,V, 38,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,41,"SEVILLA",1,         NA,02 - PARTICULARES
2016-06-28,1172022,N,ES,V, 26,2013-09-03,0,     33, 1,,1,I,S,S,,KAT,N,1,30,"MURCIA",0,         NA,02 - PARTICULARES
2016-06-28,1172024,N,ES,H, 42,2016-01-12,1,      5, 1,,1,A,S,N,,KHM,N,1, 8,"BARCELONA",1,         NA,02 - PARTICULARES
2016-06-28,1172025,N,ES,V, 30,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,28,"MADRID",0,  356458.41,02 - PARTICULARES
2016-06-28,1172026,N,ES,V, 62,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,37,"SALAMANCA",1,  200304.24,02 - PARTICULARES
2016-06-28,1172027,N,ES,V, 64,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,28,"MADRID",0,   60145.68,02 - PARTICULARES
2016-06-28,1172029,N,ES,V, 31,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1, 8,"BARCELONA",1,   60406.44,03 - UNIVERSITARIO
2016-06-28,1172030,N,ES,V, 47,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1,41,"SEVILLA",0,         NA,02 - PARTICULARES
2016-06-28,1172032,N,ES,V, 30,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,28,"MADRID",1,  260502.03,03 - UNIVERSITARIO
2016-06-28,1172033,N,ES,V, 33,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1,23,"JAEN",1,   78092.01,02 - PARTICULARES
2016-06-28,1172035,N,ES,V, 58,2013-09-03,0,     33, 1,,1,A,S,N,,KAT,N,1,28,"MADRID",1,         NA,02 - PARTICULARES
2016-06-28,1172036,N,ES,V, 31,2013-09-03,0,      8, 1,,1,I,S,N,,KHM,N,1, 3,"ALICANTE",0,         NA,03 - UNIVERSITARIO
2016-06-28,1172037,N,ES,H, 29,2013-09-03,0,     33, 1,,1,I,S,S,,KFC,N,1,28,"MADRID",0,  216364.98,02 - PARTICULARES
2016-06-28,1172039,N,ES,V, 59,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1, 8,"BARCELONA",1,         NA,02 - PARTICULARES
2016-06-28,1172041,N,ES,H, 38,2013-09-03,0,     33, 1,,1,A,S,N,,KFC,N,1, 5,"AVILA",1,   51513.96,02 - PARTICULARES
2016-06-28,1171997,N,ES,V, 53,2013-09-03,0,     33, 1,,1,I,S,N,,KFC,N,1, 8,"BARCELONA",0,         NA,02 - PARTICULARES
2016-06-28,1171618,N,ES,V, 22,2013-08-30,0,     34, 1,,1.0,I,S,N,,KHE,N,1,46,"VALENCIA",0,   30696.75,03 - UNIVERSITARIO
2016-06-28,1171617,N,ES,V, 22,2013-08-30,0,     34, 1,,1.0,A,S,N,,KHE,N,1,46,"VALENCIA",1,   77379.99,03 - UNIVERSITARIO
2016-06-28,1171616,N,ES,V, 22,2013-08-30,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   83116.50,03 - UNIVERSITARIO
2016-06-28,1171258,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,A,S,N,,KHE,N,1, 7,"BALEARS, ILLES",1,  258737.13,03 - UNIVERSITARIO
2016-06-28,1171259,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  149638.47,03 - UNIVERSITARIO
2016-06-28,1171260,N,ES,H, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   74165.01,03 - UNIVERSITARIO
2016-06-28,1171261,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  160226.73,03 - UNIVERSITARIO
2016-06-28,1171262,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  328351.50,03 - UNIVERSITARIO
2016-06-28,1171263,N,ES,H, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 3,"ALICANTE",0,   84790.02,03 - UNIVERSITARIO
2016-06-28,1171264,N,ES,H, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1,17,"GIRONA",0,  208305.69,03 - UNIVERSITARIO
2016-06-28,1171265,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1,30,"MURCIA",0,   68581.86,03 - UNIVERSITARIO
2016-06-28,1171266,N,ES,H, 28,2013-08-29,0,     34, 1,,1.0,A,S,N,,KFA,N,1,28,"MADRID",1,  962124.24,03 - UNIVERSITARIO
2016-06-28,1171267,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  130381.26,03 - UNIVERSITARIO
2016-06-28,1171268,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1171257,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  162893.61,03 - UNIVERSITARIO
2016-06-28,1171269,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1,46,"VALENCIA",0,  144717.84,03 - UNIVERSITARIO
2016-06-28,1171272,N,ES,V, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1,43,"TARRAGONA",0,  139774.17,03 - UNIVERSITARIO
2016-06-28,1171273,N,ES,H, 22,2013-08-29,0,     34, 1,,1.0,I,S,N,,KHE,N,1,12,"CASTELLON",0,   37667.70,03 - UNIVERSITARIO
